timestamp,jobid,n,processes,threads,distribution,schedule,computation_time,total_time,primes_found
2026-09-17T07:18:30Z,136914,97500000,4,4,weighted,dynamic,6.993196,7.488577,5625732
2026-09-17T07:18:34Z,136956,62500000,4,4,weighted,dynamic,3.749781,4.162477,3701487
2026-09-17T07:18:34Z,136954,95000000,4,4,weighted,dynamic,6.749664,7.327266,5489749
2026-09-17T07:18:38Z,136914,100000000,4,4,weighted,dynamic,7.255528,7.759579,5761455
2026-09-17T07:18:39Z,136956,65000000,4,4,weighted,dynamic,3.964178,4.367760,3840554
2026-09-17T07:18:43Z,136954,97500000,4,4,weighted,dynamic,6.996381,7.560027,5625732
2026-09-17T07:18:45Z,136956,67500000,4,4,weighted,dynamic,4.176997,4.575351,3979592
2026-09-17T07:18:50Z,136956,70000000,4,4,weighted,dynamic,4.401412,4.848369,4118064
2026-09-17T07:18:51Z,136954,100000000,4,4,weighted,dynamic,7.250439,7.823995,5761455
2026-09-17T07:18:56Z,136956,72500000,4,4,weighted,dynamic,4.630241,5.075383,4256409
2026-09-17T07:19:02Z,136956,75000000,4,4,weighted,dynamic,4.847917,5.284835,4394304
2026-09-17T07:19:08Z,136956,77500000,4,4,weighted,dynamic,5.083659,5.522660,4532043
2026-09-17T07:19:14Z,136956,80000000,4,4,weighted,dynamic,5.318405,5.779437,4669382
2026-09-17T07:19:21Z,136956,82500000,4,4,weighted,dynamic,5.551081,6.056098,4806760
2026-09-17T07:19:28Z,136956,85000000,4,4,weighted,dynamic,5.784387,6.283069,4943731
2026-09-17T07:19:35Z,136956,87500000,4,4,weighted,dynamic,6.021493,6.517985,5080463
2026-09-17T07:19:42Z,136956,90000000,4,4,weighted,dynamic,6.258869,6.749633,5216954
2026-09-17T07:19:50Z,136956,92500000,4,4,weighted,dynamic,6.529974,7.035390,5353469
2026-09-17T07:19:58Z,136956,95000000,4,4,weighted,dynamic,6.769562,7.278963,5489749
2026-09-17T07:20:06Z,136956,97500000,4,4,weighted,dynamic,7.102918,7.640230,5625732
2026-09-17T07:20:15Z,136956,100000000,4,4,weighted,dynamic,7.284764,7.821833,5761455
