timestamp,jobid,n,processes,threads,distribution,schedule,computation_time,total_time,primes_found
2026-09-17T06:22:13Z,136374,100000000,2,8,weighted,dynamic,7.062139,7.697555,5761455
2026-09-17T06:22:18Z,136377,100000000,2,4,cyclic,dynamic,13.493359,14.382098,5761455
2026-09-17T06:22:18Z,136373,100000000,2,8,weighted,dynamic,7.084582,7.635551,5761455
2026-09-17T06:22:18Z,136375,100000000,2,8,weighted,guided,7.345671,7.844051,5761455
2026-09-17T06:22:22Z,136374,100000000,2,8,weighted,guided,7.039482,7.677217,5761455
2026-09-17T06:22:24Z,136376,100000000,2,4,weighted,dynamic,13.958172,14.478302,5761455
2026-09-17T06:22:26Z,136373,100000000,2,8,weighted,guided,7.043452,7.600009,5761455
2026-09-17T06:22:30Z,136381,100000000,4,2,block,dynamic,18.048739,18.698469,5761455
2026-09-17T06:22:33Z,136377,100000000,2,4,cyclic,guided,13.672296,14.545045,5761455
2026-09-17T06:22:39Z,136376,100000000,2,4,weighted,guided,13.942232,14.484096,5761455
2026-09-17T06:22:42Z,136382,100000000,4,2,block,static,18.070749,18.712992,5761455
2026-09-17T06:22:48Z,136377,100000000,2,4,weighted,static,14.036187,14.622649,5761455
2026-09-17T06:22:48Z,136376,100000000,2,8,block,static,8.506563,9.079120,5761455
2026-09-17T06:22:50Z,136381,100000000,4,2,block,guided,18.032003,18.666471,5761455
2026-09-17T06:22:58Z,136376,100000000,2,8,block,dynamic,8.508191,9.042261,5761455
2026-09-17T06:23:01Z,136382,100000000,4,2,block,dynamic,18.057540,18.723554,5761455
2026-09-17T06:23:03Z,136377,100000000,2,4,weighted,dynamic,14.023632,14.572439,5761455
2026-09-17T06:23:04Z,136381,100000000,4,2,cyclic,static,13.525610,14.514272,5761455
2026-09-17T06:23:08Z,136376,100000000,2,8,block,guided,8.866894,9.415686,5761455
2026-09-17T06:23:17Z,136376,100000000,2,8,cyclic,static,8.236123,9.097060,5761455
2026-09-17T06:23:18Z,136377,100000000,2,4,weighted,guided,14.007910,14.584870,5761455
2026-09-17T06:23:19Z,136381,100000000,4,2,cyclic,dynamic,13.418098,14.388290,5761455
2026-09-17T06:23:20Z,136382,100000000,4,2,block,guided,18.045004,18.662881,5761455
2026-09-17T06:23:23Z,136384,100000000,8,2,block,static,9.301545,9.985714,5761455
2026-09-17T06:23:26Z,136376,100000000,2,8,cyclic,dynamic,7.229929,8.130285,5761455
2026-09-17T06:23:29Z,136377,100000000,2,8,block,static,10.765690,11.365753,5761455
2026-09-17T06:23:34Z,136376,100000000,2,8,cyclic,guided,6.911026,7.770536,5761455
2026-09-17T06:23:34Z,136384,100000000,8,2,block,dynamic,9.310101,10.039289,5761455
2026-09-17T06:23:34Z,136381,100000000,4,2,cyclic,guided,13.410090,14.351157,5761455
2026-09-17T06:23:35Z,136382,100000000,4,2,cyclic,static,13.422604,14.403856,5761455
2026-09-17T06:23:39Z,136377,100000000,2,8,block,dynamic,8.513489,9.123165,5761455
2026-09-17T06:23:42Z,136376,100000000,2,8,weighted,static,7.061450,7.597885,5761455
2026-09-17T06:23:44Z,136384,100000000,8,2,block,guided,9.293863,9.959746,5761455
2026-09-17T06:23:49Z,136377,100000000,2,8,block,guided,8.637075,9.200618,5761455
2026-09-17T06:23:49Z,136381,100000000,4,2,weighted,static,14.401896,14.951367,5761455
2026-09-17T06:23:50Z,136382,100000000,4,2,cyclic,dynamic,13.425678,14.375491,5761455
2026-09-17T06:23:50Z,136376,100000000,2,8,weighted,dynamic,7.062902,7.588123,5761455
2026-09-17T06:23:53Z,136384,100000000,8,2,cyclic,static,6.725316,7.819496,5761455
2026-09-17T06:23:57Z,136377,100000000,2,8,cyclic,static,6.846013,7.754422,5761455
2026-09-17T06:23:58Z,136376,100000000,2,8,weighted,guided,7.041702,7.600485,5761455
2026-09-17T06:24:01Z,136384,100000000,8,2,cyclic,dynamic,6.723033,7.795037,5761455
2026-09-17T06:24:04Z,136382,100000000,4,2,cyclic,guided,13.420015,14.396554,5761455
2026-09-17T06:24:05Z,136381,100000000,4,2,weighted,dynamic,14.448696,15.024940,5761455
2026-09-17T06:24:05Z,136377,100000000,2,8,cyclic,dynamic,6.909914,7.956238,5761455
2026-09-17T06:24:09Z,136384,100000000,8,2,cyclic,guided,6.733754,7.934914,5761455
2026-09-17T06:24:13Z,136377,100000000,2,8,cyclic,guided,6.816277,7.757571,5761455
2026-09-17T06:24:18Z,136384,100000000,8,2,weighted,static,7.504909,8.274641,5761455
2026-09-17T06:24:20Z,136382,100000000,4,2,weighted,static,14.415283,15.115339,5761455
2026-09-17T06:24:21Z,136381,100000000,4,2,weighted,guided,14.619102,15.188113,5761455
2026-09-17T06:24:21Z,136377,100000000,2,8,weighted,static,7.128503,7.756247,5761455
2026-09-17T06:24:27Z,136384,100000000,8,2,weighted,dynamic,7.507006,8.132963,5761455
2026-09-17T06:24:30Z,136377,100000000,2,8,weighted,dynamic,7.079055,7.663254,5761455
2026-09-17T06:24:31Z,136381,100000000,4,4,block,static,9.069183,9.673957,5761455
2026-09-17T06:24:36Z,136382,100000000,4,2,weighted,dynamic,14.422769,15.048650,5761455
2026-09-17T06:24:36Z,136384,100000000,8,2,weighted,guided,7.472407,8.086400,5761455
2026-09-17T06:24:38Z,136377,100000000,2,8,weighted,guided,7.079105,7.649657,5761455
2026-09-17T06:24:41Z,136381,100000000,4,4,block,dynamic,9.050948,9.705561,5761455
2026-09-17T06:24:41Z,136384,100000000,8,4,block,static,4.664828,5.294986,5761455
2026-09-17T06:24:47Z,136384,100000000,8,4,block,dynamic,4.662596,5.321160,5761455
